id,category,local_id,curvature_score,oppositeness_score,density,centrality
ambiguous_089,ambiguous,2.499514489462165,0.7046883612191006,0.4629779506579521,2.191864076295737,0.6468225783718489
ambiguous_090,ambiguous,1.173333089077459,0.8363136232705926,0.44805311772026635,1.793278527960937,0.6948042742213243
ambiguous_091,ambiguous,7.150129029832506,0.3334297311894373,0.39427559033394943,2.1397354931528136,0.650830809332922
ambiguous_092,ambiguous,9.572662359651718,0.22848166431386652,0.6382502326526379,2.187057799879369,0.6249721499645494
ambiguous_093,ambiguous,5.506831957611038,0.4021290749315978,0.58668159852998,2.3650449117024346,0.5943064950666556
ambiguous_094,ambiguous,7.5891049840590314,0.3279796131790226,0.5724356084168138,2.851106114041366,0.5953976604834686
ambiguous_095,ambiguous,4.984107924182291,0.47957634993932763,0.5434711897506694,2.0347558220802386,0.6417077474978086
ambiguous_096,ambiguous,3.4958097329035125,0.5430313047452981,0.5797724320578757,2.185960790592877,0.6192051243108224
ambiguous_097,ambiguous,2.2948581999926008,0.6964526960488967,0.5928584329964226,2.255633246100926,0.6236666912794225
ambiguous_098,ambiguous,7.481121790602546,0.35363371931112,0.5022334304489751,1.8542086674089302,0.6542844226082913
ambiguous_099,ambiguous,4.970919344226251,0.4998512698219931,0.44990518569047744,2.056481748874773,0.6457024585796355
ambiguous_100,ambiguous,1.7679654526539046,0.7977536569210807,0.5123482929441899,1.9015577280170006,0.694851541068151
ambiguous_101,ambiguous,4.11077318704517,0.5392439077462108,0.527460196201524,1.555374505278704,0.6641437930886995
ambiguous_102,ambiguous,6.823431524693414,0.5418238408974414,0.42581496051765644,1.439616707401024,0.711303709087336
ambiguous_103,ambiguous,3.4800238350044155,0.6172307369313189,0.6351043841873577,1.899624136788375,0.6451480733847248
ambiguous_104,ambiguous,1.790110370000435,0.8201107298443897,0.4644913744799285,1.8693245179821614,0.6048950076416602
ambiguous_105,ambiguous,173.64288970175983,1.1102230246251565e-16,0.5547570229630654,2.8198997111218813,0.5512534528830704
ambiguous_106,ambiguous,7.33931694799888,0.34918770396923593,0.6174932479979987,2.045012831727439,0.6083841731802143
ambiguous_107,ambiguous,0.876144423941698,0.8078849027409125,0.5389714758319625,3.0770754665882656,0.5966909679386163
ambiguous_108,ambiguous,0.9066978317534907,0.8569098548397956,0.5316620966574492,2.569801178183838,0.562659953248897
ambiguous_109,ambiguous,68.3749060066853,0.0,0.5843194785031849,2.845605176095007,0.565701177451891
ambiguous_110,ambiguous,0.7752892328369305,0.8530639224351576,0.5416178482745975,2.698030366066001,0.5802588140291489
ambiguous_111,ambiguous,0.809118622675136,0.8078849027409138,0.5333449280490556,2.8931615060598137,0.5894810495184984
ambiguous_112,ambiguous,2.0300832401199984,0.7018649923568405,0.5875251954138911,2.2980884120694447,0.6205450114939011
ambiguous_113,ambiguous,1.7141924737251644,0.8180648068003227,0.594034277161962,2.1270934283516127,0.6275907808506483
ambiguous_114,ambiguous,1.184224456983789,0.7889355543765297,0.5512997328912539,2.690208912272164,0.6059736464486075
ambiguous_115,ambiguous,2.638050236787994,0.6958233929324704,0.5624923221218352,3.13961757411253,0.5133609501704623
ambiguous_116,ambiguous,4.783372534248023,0.5680273346077176,0.5485724187748795,2.3453160324296687,0.595014156441557
ambiguous_117,ambiguous,1.8425374587126075,0.806535215060823,0.4765461231082748,1.9970978334104925,0.6784686049485954
ambiguous_118,ambiguous,4.165302482743573,0.49974342668095795,0.3901380387433506,2.063673980157022,0.6527196073665225
ambiguous_119,ambiguous,2.439388089923308,0.7271911821844753,0.5711889826818153,2.5440885401678313,0.6369797894144595
ambiguous_120,ambiguous,227.89371969866576,-2.220446049250313e-16,0.47639497566549427,1.911638704156413,0.5928224877740642
borderline_obscure_0,borderline_obscure_real,0.676086432562114,0.8601703548357273,0.380426516108904,1.4426440789050854,0.759539266279209
