uid,model,category,source,k_eff,n_hallucination,n_partial,n_refusal,n_correct,p_hat,p_hat_partial_half,p_hat_partial_full,refusal_rate,k_half_even,k_half_odd,n_hall_even,n_hall_odd,p_hat_even,p_hat_odd,n_partial_even,n_partial_odd,n_truncated,mean_output_tokens,median_output_tokens
v3:nonexistent_018,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,78.9,69.5
v3:nonexistent_019,gpt-oss-120b,nonexistent,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,123.8,122.5
v3:nonexistent_019,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,97.85,104.0
v3:nonexistent_020,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,2,1179.6,1537.0
v3:nonexistent_020,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,133.3,95.0
v3:nonexistent_021,gpt-oss-120b,nonexistent,v3,20,0,0,2,18,0.0,0.0,0.0,0.1,10,10,0,0,0.0,0.0,0,0,0,192.1,177.0
v3:nonexistent_021,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,71.35,65.0
v3:nonexistent_022,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,288.25,240.5
v3:nonexistent_022,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,61.45,62.5
v3:nonexistent_023,gpt-oss-120b,nonexistent,v3,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,10,9,1.0,0.9,0,0,16,2002.95,2048.0
v3:nonexistent_023,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,138.05,138.0
v3:nonexistent_024,gpt-oss-120b,nonexistent,v3,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,8,9,0.8,0.9,0,0,18,2010.45,2048.0
v3:nonexistent_024,llama-3.3-70b-turbo,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,128.2,117.0
v3:nonexistent_025,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,3,1580.0,1687.5
v3:nonexistent_025,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,93.75,94.5
v3:nonexistent_026,gpt-oss-120b,nonexistent,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,9,7,0.9,0.7,0,0,17,2013.8,2048.0
v3:nonexistent_026,llama-3.3-70b-turbo,nonexistent,v3,20,10,1,0,9,0.5,0.525,0.55,0.0,10,10,8,2,0.8,0.2,1,0,0,358.65,413.0
v3:nonexistent_027,gpt-oss-120b,nonexistent,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,7,9,0.7,0.9,0,0,0,646.05,632.0
v3:nonexistent_027,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,85.4,84.5
v3:nonexistent_028,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,2,1510.6,1572.5
v3:nonexistent_028,llama-3.3-70b-turbo,nonexistent,v3,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,10,9,1.0,0.9,0,0,0,306.6,312.0
v3:nonexistent_029,gpt-oss-120b,nonexistent,v3,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,0,2,0.0,0.2,0,0,0,305.35,252.5
v3:nonexistent_029,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,76.15,77.0
v3:nonexistent_030,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,291.15,200.0
v3:nonexistent_030,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,61.6,60.0
v3:nonexistent_031,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,16,2001.85,2048.0
v3:nonexistent_031,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,117.95,108.0
v3:nonexistent_032,gpt-oss-120b,nonexistent,v3,20,13,0,0,7,0.65,0.65,0.65,0.0,10,10,7,6,0.7,0.6,0,0,12,1998.55,2048.0
v3:nonexistent_032,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,119.15,119.0
v3:nonexistent_033,gpt-oss-120b,nonexistent,v3,20,3,0,0,17,0.15,0.15,0.15,0.0,10,10,0,3,0.0,0.3,0,0,0,384.85,218.0
v3:nonexistent_033,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,60.3,58.5
v3:nonexistent_034,gpt-oss-120b,nonexistent,v3,20,18,0,0,2,0.9,0.9,0.9,0.0,10,10,9,9,0.9,0.9,0,0,9,1702.25,2022.0
v3:nonexistent_034,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,112.4,78.5
v3:nonexistent_035,gpt-oss-120b,nonexistent,v3,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,1,1,0.1,0.1,0,0,0,661.25,699.0
v3:nonexistent_035,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,72.65,68.5
v3:nonexistent_036,gpt-oss-120b,nonexistent,v3,20,1,2,0,17,0.05,0.1,0.15,0.0,10,10,0,1,0.0,0.1,0,2,5,798.75,321.0
v3:nonexistent_036,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,108.65,107.5
v3:nonexistent_037,gpt-oss-120b,nonexistent,v3,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,1,1,0.1,0.1,0,0,13,1870.0,2048.0
v3:nonexistent_037,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,92.75,96.5
v3:nonexistent_038,gpt-oss-120b,nonexistent,v3,20,5,0,0,15,0.25,0.25,0.25,0.0,10,10,3,2,0.3,0.2,0,0,2,732.8,356.0
v3:nonexistent_038,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,100.0,97.5
v3:nonexistent_039,gpt-oss-120b,nonexistent,v3,20,10,0,0,10,0.5,0.5,0.5,0.0,10,10,6,4,0.6,0.4,0,0,0,646.65,718.5
v3:nonexistent_039,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,79.1,82.5
v3:nonexistent_040,gpt-oss-120b,nonexistent,v3,20,14,0,0,6,0.7,0.7,0.7,0.0,10,10,6,8,0.6,0.8,0,0,0,580.05,595.5
v3:nonexistent_040,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,76.65,70.0
v3:nonexistent_041,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,12,1785.15,2048.0
v3:nonexistent_041,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,148.9,139.5
v3:nonexistent_042,gpt-oss-120b,nonexistent,v3,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,1,1,0.1,0.1,0,0,20,2048.0,2048.0
v3:nonexistent_042,llama-3.3-70b-turbo,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,297.2,288.5
v3:nonexistent_043,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,1131.0,1141.5
v3:nonexistent_043,llama-3.3-70b-turbo,nonexistent,v3,20,16,0,1,3,0.8,0.8,0.8,0.05,10,10,8,8,0.8,0.8,0,0,0,196.55,213.5
v3:nonexistent_044,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,131.7,131.5
v3:nonexistent_044,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,106.6,104.5
v3:nonexistent_045,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,422.05,427.5
v3:nonexistent_045,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,61.05,59.0
v3:nonexistent_046,gpt-oss-120b,nonexistent,v3,20,0,0,3,17,0.0,0.0,0.0,0.15,10,10,0,0,0.0,0.0,0,0,4,1185.05,1446.5
v3:nonexistent_046,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,102.25,103.5
v3:nonexistent_047,gpt-oss-120b,nonexistent,v3,20,8,0,0,12,0.4,0.4,0.4,0.0,10,10,5,3,0.5,0.3,0,0,0,954.6,971.0
v3:nonexistent_047,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,79.4,73.5
v3:nonexistent_048,gpt-oss-120b,nonexistent,v3,20,8,0,0,12,0.4,0.4,0.4,0.0,10,10,4,4,0.4,0.4,0,0,0,790.3,764.5
v3:nonexistent_048,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,66.0,67.5
v3:nonexistent_049,gpt-oss-120b,nonexistent,v3,20,4,2,0,14,0.2,0.25,0.3,0.0,10,10,3,1,0.3,0.1,0,2,3,1519.65,1478.5
v3:nonexistent_049,llama-3.3-70b-turbo,nonexistent,v3,20,7,0,0,13,0.35,0.35,0.35,0.0,10,10,5,2,0.5,0.2,0,0,0,134.5,130.0
v3:nonexistent_050,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,14,1985.25,2048.0
v3:nonexistent_050,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,99.5,100.5
v3:nonexistent_051,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,194.8,188.5
v3:nonexistent_051,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,55.75,60.0
v3:nonexistent_052,gpt-oss-120b,nonexistent,v3,20,5,1,0,14,0.25,0.275,0.3,0.0,10,10,2,3,0.2,0.3,0,1,3,865.3,448.5
v3:nonexistent_052,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,172.45,160.0
v3:nonexistent_053,gpt-oss-120b,nonexistent,v3,20,2,2,0,16,0.1,0.15,0.2,0.0,10,10,1,1,0.1,0.1,2,0,0,1037.15,987.0
v3:nonexistent_053,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,145.7,116.0
v3:nonexistent_054,gpt-oss-120b,nonexistent,v3,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,8,9,0.8,0.9,0,0,18,2045.55,2048.0
v3:nonexistent_054,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,215.0,170.5
v3:nonexistent_055,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,139.1,143.0
v3:nonexistent_055,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,109.1,108.0
v3:nonexistent_056,gpt-oss-120b,nonexistent,v3,20,3,0,0,17,0.15,0.15,0.15,0.0,10,10,2,1,0.2,0.1,0,0,0,888.85,974.5
v3:nonexistent_056,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,63.95,65.5
v3:nonexistent_057,gpt-oss-120b,nonexistent,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,152.8,148.5
v3:nonexistent_057,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,44.3,43.5
v3:nonexistent_058,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,14,2006.85,2048.0
v3:nonexistent_058,llama-3.3-70b-turbo,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,374.8,378.5
v3:nonexistent_059,gpt-oss-120b,nonexistent,v3,20,14,0,0,6,0.7,0.7,0.7,0.0,10,10,8,6,0.8,0.6,0,0,0,762.0,706.0
v3:nonexistent_059,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,84.25,86.0
v3:nonexistent_060,gpt-oss-120b,nonexistent,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,1,0,0,152.15,139.0
v3:nonexistent_060,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,114.1,103.5
v3:nonexistent_061,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,13,1967.45,2048.0
v3:nonexistent_061,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,134.05,88.0
v3:nonexistent_062,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,142.35,142.0
v3:nonexistent_062,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,124.4,112.5
v3:nonexistent_063,gpt-oss-120b,nonexistent,v3,20,4,0,0,16,0.2,0.2,0.2,0.0,10,10,2,2,0.2,0.2,0,0,0,890.05,865.5
v3:nonexistent_063,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,105.45,104.0
v3:nonexistent_064,gpt-oss-120b,nonexistent,v3,20,14,0,0,6,0.7,0.7,0.7,0.0,10,10,8,6,0.8,0.6,0,0,1,1115.35,1168.5
v3:nonexistent_064,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,93.75,95.5
v3:nonexistent_065,gpt-oss-120b,nonexistent,v3,20,12,0,0,8,0.6,0.6,0.6,0.0,10,10,6,6,0.6,0.6,0,0,14,1817.7,2048.0
v3:nonexistent_065,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,127.85,125.0
v3:nonexistent_066,gpt-oss-120b,nonexistent,v3,20,13,0,0,7,0.65,0.65,0.65,0.0,10,10,6,7,0.6,0.7,0,0,0,411.1,367.0
v3:nonexistent_066,llama-3.3-70b-turbo,nonexistent,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,7,9,0.7,0.9,0,0,0,47.7,28.0
v3:nonexistent_067,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,18,2042.5,2048.0
v3:nonexistent_067,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,163.05,115.5
v3:nonexistent_068,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,19,2041.45,2048.0
v3:nonexistent_068,llama-3.3-70b-turbo,nonexistent,v3,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,8,9,0.8,0.9,0,0,0,414.9,458.5
v3:nonexistent_069,gpt-oss-120b,nonexistent,v3,20,5,6,0,9,0.25,0.4,0.55,0.0,10,10,2,3,0.2,0.3,4,2,4,726.2,309.0
v3:nonexistent_069,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,158.15,125.5
v3:nonexistent_070,gpt-oss-120b,nonexistent,v3,20,14,0,0,6,0.7,0.7,0.7,0.0,10,10,6,8,0.6,0.8,0,0,15,1980.1,2048.0
v3:nonexistent_070,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,132.8,119.0
v3:nonexistent_071,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,20,2048.0,2048.0
v3:nonexistent_071,llama-3.3-70b-turbo,nonexistent,v3,20,18,1,0,1,0.9,0.925,0.95,0.0,10,10,10,8,1.0,0.8,0,1,0,589.5,619.0
v3:nonexistent_072,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,10,1842.75,2040.0
v3:nonexistent_072,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,157.75,156.5
v3:nonexistent_073,gpt-oss-120b,nonexistent,v3,20,4,0,0,16,0.2,0.2,0.2,0.0,10,10,0,4,0.0,0.4,0,0,2,945.35,820.5
v3:nonexistent_073,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,94.0,94.5
v3:nonexistent_074,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,358.35,289.0
v3:nonexistent_074,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,79.0,81.5
v3:nonexistent_075,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,897.15,833.0
v3:nonexistent_075,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,129.15,132.5
v3:nonexistent_076,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,20,2048.0,2048.0
v3:nonexistent_076,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,81.9,80.0
v3:nonexistent_077,gpt-oss-120b,nonexistent,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,8,8,0.8,0.8,0,0,14,1864.3,2048.0
v3:nonexistent_077,llama-3.3-70b-turbo,nonexistent,v3,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,9,10,0.9,1.0,0,0,0,351.5,342.5
v3:nonexistent_078,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,412.05,381.5
v3:nonexistent_078,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,99.65,94.0
v3:nonexistent_079,gpt-oss-120b,nonexistent,v3,20,11,0,0,9,0.55,0.55,0.55,0.0,10,10,6,5,0.6,0.5,0,0,0,518.1,488.5
v3:nonexistent_079,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,84.0,87.5
v3:nonexistent_080,gpt-oss-120b,nonexistent,v3,20,9,0,0,11,0.45,0.45,0.45,0.0,10,10,4,5,0.4,0.5,0,0,0,733.25,704.0
v3:nonexistent_080,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,77.85,82.5
v3:nonexistent_081,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,18,2023.75,2048.0
v3:nonexistent_081,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,92.15,93.0
v3:nonexistent_082,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,137.0,122.5
v3:nonexistent_082,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,89.8,96.0
v3:nonexistent_083,gpt-oss-120b,nonexistent,v3,20,4,0,0,16,0.2,0.2,0.2,0.0,10,10,1,3,0.1,0.3,0,0,13,1920.95,2048.0
v3:nonexistent_083,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,115.1,112.0
v3:nonexistent_084,gpt-oss-120b,nonexistent,v3,20,11,0,0,9,0.55,0.55,0.55,0.0,10,10,4,7,0.4,0.7,0,0,14,1595.2,2048.0
v3:nonexistent_084,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,222.9,153.0
v3:nonexistent_085,gpt-oss-120b,nonexistent,v3,20,7,0,0,13,0.35,0.35,0.35,0.0,10,10,3,4,0.3,0.4,0,0,0,579.8,458.5
v3:nonexistent_085,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,77.35,74.5
v3:nonexistent_086,gpt-oss-120b,nonexistent,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,7,9,0.7,0.9,0,0,11,1988.55,2048.0
v3:nonexistent_086,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,130.2,129.5
v3:nonexistent_087,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,301.4,267.5
v3:nonexistent_087,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,81.0,82.5
v3:nonexistent_088,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,1,606.35,429.5
v3:nonexistent_088,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,96.05,97.0
v3:nonexistent_089,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,453.0,392.5
v3:nonexistent_089,llama-3.3-70b-turbo,nonexistent,v3,20,3,0,0,17,0.15,0.15,0.15,0.0,10,10,1,2,0.1,0.2,0,0,0,173.05,176.5
v3:nonexistent_090,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,361.05,363.0
v3:nonexistent_090,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,94.95,98.0
v3:nonexistent_091,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,143.35,132.5
v3:nonexistent_091,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,98.6,95.0
v3:nonexistent_092,gpt-oss-120b,nonexistent,v3,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,8,9,0.8,0.9,0,0,0,704.45,719.5
v3:nonexistent_092,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,84.25,91.5
v3:nonexistent_093,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,626.9,569.0
v3:nonexistent_093,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,88.95,94.0
v3:nonexistent_094,gpt-oss-120b,nonexistent,v3,20,13,0,0,7,0.65,0.65,0.65,0.0,10,10,7,6,0.7,0.6,0,0,15,1932.0,2048.0
v3:nonexistent_094,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,201.25,164.0
v3:nonexistent_095,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,14,1982.4,2048.0
v3:nonexistent_095,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,87.3,84.5
v3:nonexistent_096,gpt-oss-120b,nonexistent,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,7,9,0.7,0.9,0,0,16,1833.7,2048.0
